"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","SRR2889295","SRR2889296","SRR2889297","Mmean","value"
"NC_052541.1","BestRefSeq%2CGnomon","gene",11431257,11475289,".","+",".","gene-SH3GL3","Name=SH3GL3","protein_coding","Dbxref=CGNC:4531,GeneID:395201",1009.5,0,0,0.224332,0.0747773333333333,-3.74125516623006
"NC_052541.1","Gnomon","gene",11474972,11493238,".","-",".","gene-LMNAL","Name=LMNAL","protein_coding","Dbxref=CGNC:49989,GeneID:415464",1752,0.994752,0.662389,1.34931,1.00215033333333,0.00309894454720644
"NC_052541.1","Gnomon","gene",11503014,11681854,".","+",".","gene-ADAMTSL3","Name=ADAMTSL3","protein_coding","Dbxref=CGNC:14232,GeneID:415465",4602,0.119523,0.171086,0.314984,0.201864333333333,-2.30854206618258
"NC_052541.1","BestRefSeq","gene",11690223,11746247,".","+",".","gene-EFL1","Name=EFL1","protein_coding","Dbxref=CGNC:49990,GeneID:415467",3420,2.49426,2.59954,2.54901,2.54760333333333,1.34914066472833
"NC_052541.1","Gnomon","gene",11785546,11789529,".","+",".","gene-MEX3B","Name=MEX3B","protein_coding","Dbxref=CGNC:66652,GeneID:107054196",1680,10.6457,9.13076,7.69547,9.15731,3.19492386255666
"NC_052541.1","Gnomon","gene",12113783,12119624,".","+",".","gene-STARD5","Name=STARD5","protein_coding","Dbxref=CGNC:14468,GeneID:770108",633,1.82156,2.91162,2.99601,2.57639666666667,1.3653547304777
"NC_052541.1","BestRefSeq","gene",12119632,12160467,".","-",".","gene-IL16","Name=IL16","protein_coding","Dbxref=CGNC:4808,GeneID:374270",4365,0.084157,0.084054,0,0.0560703333333333,-4.15661854324645
"NC_052541.1","Gnomon","gene",12131189,12235883,".","+",".","gene-LOC415472","Name=LOC415472","protein_coding","Dbxref=CGNC:49992,GeneID:415472",942,0.222954,0.222711,0.228576,0.224747,-2.15362623660708
"NC_052541.1","Gnomon","gene",12235776,12238852,".","-",".","gene-MESDC1","Name=MESDC1","protein_coding","Dbxref=CGNC:4817,GeneID:415473",1068,15.0147,14.8057,19.1319,16.3174333333333,4.02834223991225
"NC_052541.1","BestRefSeq","gene",12248038,12253899,".","+",".","gene-MESDC2","Name=MESDC2","protein_coding","Dbxref=CGNC:4821,GeneID:415475",660,13.1173,15.1733,9.57741,12.62267,3.65794520238178
"NC_052541.1","Gnomon","gene",12253934,12364723,".","-",".","gene-CEMIP","Name=CEMIP","protein_coding","Dbxref=CGNC:4831,GeneID:415476",4081.44,15.8789,12.6201,17.7463,15.4151,3.94627234333577
"NC_052541.1","Gnomon","gene",12316241,12359136,".","-",".","gene-LOC415478","Name=LOC415478","gene=LOC415478","Dbxref=CGNC:11263,GeneID:415478",4491,4.90303,5.34591,5.25985,5.16959666666667,2.37005172547276
"NC_052541.1","BestRefSeq%2CGnomon","gene",12367500,12411733,".","-",".","gene-ABHD17C","Name=ABHD17C","protein_coding","Dbxref=CGNC:49994,GeneID:415479",933,10.8241,9.4608,7.16719,9.15069666666667,3.19388158375565
"NC_052541.1","Gnomon","gene",12421639,12514662,".","-",".","gene-ARNT2","Name=ARNT2","protein_coding","Dbxref=CGNC:4856,GeneID:415481",2151,4.24974,3.27194,2.80668,3.44278666666667,1.78357678663611
"NC_052541.1","BestRefSeq","gene",12580027,12590884,".","-",".","gene-FAH","Name=FAH","protein_coding","Dbxref=CGNC:4886,GeneID:415482",1260,197.408,166.946,156.623,173.659,7.44011337111899
"NC_052541.1","BestRefSeq%2CGnomon","gene",12593865,12643367,".","-",".","gene-ZFAND6","Name=ZFAND6","protein_coding","Dbxref=CGNC:4905,GeneID:415483",627,55.3276,57.4842,54.9839,55.9319,5.80559943422247
"NC_052541.1","BestRefSeq","gene",12650296,12653131,".","+",".","gene-BCL2A1","Name=BCL2A1","protein_coding","Dbxref=CGNC:4909,GeneID:395673",525,8.42383,5.14322,7.23042,6.93249,2.79337363020297
"NC_052541.1","BestRefSeq%2CGnomon","gene",12654932,12687035,".","+",".","gene-MTHFS","Name=MTHFS","protein_coding","Dbxref=CGNC:4914,GeneID:415484",631.614,66.1284,69.8789,82.9601,72.9891333333333,6.18960978555022
"NC_052541.1","Gnomon","gene",12828053,12833665,".","+",".","gene-PEX11A","Name=PEX11A","protein_coding","Dbxref=CGNC:4928,GeneID:415486",738,4.19634,3.59315,1.53873,3.10940666666667,1.63663931324245
"NC_052541.1","BestRefSeq%2CGnomon","gene",12835329,12839883,".","+",".","gene-PLIN1","Name=PLIN1","protein_coding","Dbxref=CGNC:49996,GeneID:415487",1350,1.03195,0.589011,0.903066,0.841342333333333,-0.249235157533119
"NC_052541.1","Gnomon","gene",12839235,12849937,".","+",".","gene-KIF7","Name=KIF7","protein_coding","Dbxref=CGNC:4987,GeneID:415488",4234.49,4.42903,5.42116,5.14368,4.99795666666667,2.32133839301003
"NC_052541.1","BestRefSeq","gene",12850904,12867466,".","-",".","gene-TICRR","Name=TICRR","protein_coding","Dbxref=CGNC:16325,GeneID:415489",5817,0.845249,0.343936,0.511661,0.566948666666667,-0.818709979998641
"NC_052541.1","BestRefSeq%2CGnomon","gene",12956099,12966120,".","+",".","gene-POLG","Name=POLG","protein_coding","Dbxref=CGNC:49871,GeneID:404292",3576,7.19424,7.53228,8.88564,7.87072,2.97649561704368
"NC_052541.1","BestRefSeq%2CGnomon","gene",12964865,12988611,".","-",".","gene-FANCI","Name=FANCI","protein_coding","Dbxref=CGNC:5028,GeneID:415491",4014,0.642555,0.550088,0.468969,0.553870666666667,-0.852378960385288
"NC_052541.1","Gnomon","gene",12995101,13034853,".","-",".","gene-ABHD2","Name=ABHD2","protein_coding","Dbxref=CGNC:5050,GeneID:415493",1278,37.0038,40.094,43.0269,40.0415666666667,5.3234265170636
"NC_052541.1","BestRefSeq","gene",13046524,13053821,".","+",".","gene-MFGE8","Name=MFGE8","protein_coding","Dbxref=CGNC:5060,GeneID:415494",1411.34,67.754,90.3053,92.2996,83.4529666666667,6.38289143170366
"NC_052541.1","Gnomon","gene",13056183,13060085,".","+",".","gene-HAPLN3","Name=HAPLN3","protein_coding","Dbxref=CGNC:49998,GeneID:415495",1080,3.61045,6.4536,4.28326,4.78243666666667,2.25774586323089
"NC_052541.1","BestRefSeq%2CGnomon","gene",13060505,13104655,".","-",".","gene-ACAN","Name=ACAN","protein_coding","Dbxref=CGNC:5079,GeneID:395798",6330,0.114835,0.058424,0.059752,0.0776703333333333,-3.68649253227035
"NC_052541.1","Gnomon","gene",13144825,13147386,".","-",".","gene-AEN","Name=AEN","protein_coding","Dbxref=CGNC:5085,GeneID:415496",1008,0.617669,2.26229,1.47709,1.45234966666667,0.538388837379181
"NC_052541.1","Gnomon","gene",13162875,13185173,".","+",".","gene-DET1","Name=DET1","protein_coding","Dbxref=CGNC:5093,GeneID:415497",1564.52,7.0074,5.72957,7.47711,6.73802666666667,2.75232613813489
"NC_052541.1","BestRefSeq%2CGnomon","gene",13184454,13187969,".","-",".","gene-MRPS11","Name=MRPS11","protein_coding","Dbxref=CGNC:5113,GeneID:415498",379.209,64.6023,53.3984,53.0567,57.0191333333333,5.83337420597655
"NC_052541.1","BestRefSeq","gene",13188006,13190527,".","+",".","gene-MRPL46","Name=MRPL46","protein_coding","Dbxref=CGNC:5117,GeneID:415499",861,17.374,16.8595,15.0202,16.4179,4.03719769987529
"NC_052541.1","BestRefSeq%2CGnomon","gene",13239469,13433531,".","+",".","gene-NTRK3","Name=NTRK3","protein_coding","Dbxref=CGNC:49641,GeneID:396081",2073.08,3.03981,3.43694,1.74175,2.7395,1.45391260364389
"NC_052541.1","Gnomon","gene",13636525,13962498,".","-",".","gene-AGBL1","Name=AGBL1","protein_coding","Dbxref=CGNC:5148,GeneID:427507",3325,0,0,0.054464,0.0181546666666667,-5.78351574835937
"NC_052541.1","Gnomon","gene",13964724,13987441,".","+",".","gene-KLHL25","Name=KLHL25","protein_coding","Dbxref=CGNC:5152,GeneID:770701",1770,10.6024,11.5725,13.1946,11.7898333333333,3.55947141872895
"NC_052541.1","Gnomon","gene",13984259,14178852,".","-",".","gene-AKAP13","Name=AKAP13","protein_coding","Dbxref=CGNC:49999,GeneID:415502",7145.25,3.65255,3.0813,3.84641,3.52675333333333,1.81834067493589
"NC_052541.1","Gnomon","gene",14196757,14246615,".","+",".","gene-SV2B","Name=SV2B","protein_coding","Dbxref=CGNC:5178,GeneID:427508",2118,0.630123,0.449552,0.920555,0.666743333333333,-0.584796600330544
"NC_052541.1","Gnomon","gene",14356587,14468159,".","+",".","gene-SLCO3A1","Name=SLCO3A1","protein_coding","Dbxref=CGNC:5187,GeneID:415504",2118,0.450088,1.07892,0.8285,0.785836,-0.347699834151328
"NC_052541.1","BestRefSeq%2CGnomon","gene",14513606,14539806,".","+",".","gene-ST8SIA2","Name=ST8SIA2","protein_coding","Dbxref=CGNC:5194,GeneID:414336",1065,0.579373,0.192909,0,0.257427333333333,-1.95776284952274
"NC_052541.1","Gnomon","gene",14555275,14574378,".","-",".","gene-FAM174B","Name=FAM174B","protein_coding","Dbxref=CGNC:50000,GeneID:415505",414,1.32308,1.32207,2.73556,1.79357,0.842834052338721
"NC_052541.1","BestRefSeq%2CGnomon","gene",14615640,14684146,".","+",".","gene-CHD2","Name=CHD2","protein_coding","Dbxref=CGNC:5245,GeneID:415507",5515.87,8.99258,7.85716,7.97106,8.2736,3.04851520993394
"NC_052541.1","BestRefSeq%2CGnomon","gene",14685488,14707833,".","-",".","gene-RGMA","Name=RGMA","protein_coding","Dbxref=CGNC:66197,GeneID:395214",1305,3.06288,1.52969,2.39639,2.32965333333333,1.2201152890038
"NC_052541.1","Gnomon","gene",14984503,15097515,".","+",".","gene-MCTP2","Name=MCTP2","protein_coding","Dbxref=CGNC:52745,GeneID:426324",2688,0.419011,0.141948,0.642502,0.401153666666667,-1.31777311089733
"NC_052541.1","BestRefSeq%2CGnomon","gene",15843935,15856264,".","+",".","gene-NR2F2","Name=NR2F2","protein_coding","Dbxref=CGNC:49158,GeneID:386585",1145.36,70.1522,72.4113,69.3145,70.626,6.14212748469833
"NC_052541.1","Gnomon","gene",16425034,16691760,".","-",".","gene-FAM169B","Name=FAM169B","protein_coding","Dbxref=CGNC:50001,GeneID:415511",861,6.94959,5.20661,11.2015,7.7859,2.96086381521813
"NC_052541.1","Gnomon","gene",16480341,16489659,".","+",".","gene-ARRDC4","Name=ARRDC4","protein_coding","Dbxref=CGNC:5290,GeneID:415509",1419,1.81263,2.78545,1.99812,2.19873333333333,1.13667264193443
"NC_052541.1","BestRefSeq","gene",16697226,16844358,".","-",".","gene-IGF1R","Name=IGF1R","protein_coding","Dbxref=CGNC:49533,GeneID:395889",4092,4.04907,4.6732,3.90738,4.20988333333333,2.07378025306516
"NC_052541.1","BestRefSeq%2CGnomon","gene",16883519,16903955,".","+",".","gene-SYNM","Name=SYNM","protein_coding","Dbxref=CGNC:5322,GeneID:395599",4815,0.570351,0.721558,0.543846,0.611918333333333,-0.708588971310604
"NC_052541.1","BestRefSeq%2CGnomon","gene",16923811,16972828,".","+",".","gene-LRRC28","Name=LRRC28","protein_coding","Dbxref=CGNC:5330,GeneID:415512",831.847,1.55247,2.22528,1.95455,1.91076666666667,0.934151614319682
"NC_052541.1","BestRefSeq%2CGnomon","gene",17020187,17098303,".","+",".","gene-MEF2A","Name=MEF2A","protein_coding","Dbxref=CGNC:49427,GeneID:395670",1478.13,9.46041,7.72337,10.5077,9.23049333333333,3.20640775627122
"NC_052541.1","Gnomon","gene",17098856,17123494,".","-",".","gene-LYSMD4","Name=LYSMD4","protein_coding","Dbxref=CGNC:5354,GeneID:427510",918,9.65504,16.7632,11.3141,12.5774466666667,3.6527671669279
"NC_052541.1","Gnomon","gene",17121687,17286732,".","-",".","gene-ADAMTS17","Name=ADAMTS17","protein_coding","Dbxref=CGNC:5339,GeneID:415515",3098.48,14.8514,13.0642,10.7548,12.8901333333333,3.68819528165472
"NC_052541.1","BestRefSeq%2CGnomon","gene",17302957,17360031,".","-",".","gene-CERS3","Name=CERS3","protein_coding","Dbxref=GeneID:426648",1143,0,0.35564,0,0.118546666666667,-3.07647299766069
"NC_052541.1","BestRefSeq%2CGnomon","gene",17347291,17360031,".","-",".","gene-LINS1","Name=LINS1","protein_coding","Dbxref=CGNC:5371,GeneID:430374",2286,0.082952,0.248558,0.424093,0.251867666666667,-1.98926216588259
"NC_052541.1","BestRefSeq%2CGnomon","gene",17360181,17390989,".","+",".","gene-ASB7","Name=ASB7","protein_coding","Dbxref=CGNC:5374,GeneID:415518",957,1.31299,1.74874,2.91632,1.99268333333333,0.994712462947641
"NC_052541.1","BestRefSeq%2CGnomon","gene",17455593,17490549,".","+",".","gene-ALDH1A3","Name=ALDH1A3","protein_coding","Dbxref=CGNC:49294,GeneID:395389",1539,3.56789,0.763659,1.04321,1.79158633333333,0.841237566111211
"NC_052541.1","BestRefSeq%2CGnomon","gene",17492278,17560461,".","+",".","gene-LRRK1","Name=LRRK1","protein_coding","Dbxref=CGNC:5396,GeneID:415520",5919,0.184515,0.399288,0.157068,0.246957,-2.0176682323781
"NC_052541.1","Gnomon","gene",17562869,17624175,".","-",".","gene-CHSY1","Name=CHSY1","protein_coding","Dbxref=CGNC:50004,GeneID:415521",2382,3.4932,2.53747,2.84102,2.95723,1.56424645412964
"NC_052541.1","BestRefSeq","gene",17631736,17638729,".","-",".","gene-SELENOS","Name=SELENOS","protein_coding","Dbxref=CGNC:50005,GeneID:415522",585,25.8617,22.6075,16.2124,21.5605333333333,4.43032096072539
"NC_052541.1","BestRefSeq","gene",17638908,17643905,".","-",".","gene-SNRPA1","Name=SNRPA1","protein_coding","Dbxref=CGNC:50006,GeneID:415523",768,6.56165,2.56492,3.51396,4.21351,2.07502254916394
"NC_052541.1","Gnomon","gene",17646809,17722897,".","-",".","gene-PCSK6","Name=PCSK6","protein_coding","Dbxref=CGNC:49329,GeneID:395454",2543.5,18.0666,22.2806,17.016,19.1210666666667,4.25709110104005
"NC_052541.1","Gnomon","gene",17681820,17708996,".","+",".","gene-PLEKHO2","Name=PLEKHO2","protein_coding","Dbxref=CGNC:55064,GeneID:769198",1713,2.83196,3.39436,1.62251,2.61627666666667,1.38751511137222
"NC_052541.1","BestRefSeq%2CGnomon","gene",17722816,17743247,".","+",".","gene-ANKDD1A","Name=ANKDD1A","protein_coding","Dbxref=CGNC:5481,GeneID:415525",1366.62,6.54369,2.82441,3.15689,4.17499666666667,2.0617750457339
"NC_052541.1","BestRefSeq%2CGnomon","gene",17737070,17746548,".","-",".","gene-SPG21","Name=SPG21","protein_coding","Dbxref=CGNC:5489,GeneID:415526",933,15.5597,13.0649,14.3344,14.3196666666667,3.83992600481187
"NC_052541.1","BestRefSeq","gene",17747825,17767565,".","+",".","gene-CLPX","Name=CLPX","protein_coding","Dbxref=CGNC:5510,GeneID:415527",1878.4,46.2118,46.6574,54.8123,49.2271666666667,5.62138280066812
"NC_052541.1","Gnomon","gene",17768121,17772125,".","+",".","gene-PDCD7","Name=PDCD7","protein_coding","Dbxref=CGNC:14406,GeneID:415528",1305,3.98175,5.9658,6.89912,5.61555666666667,2.48942904318379
"NC_052541.1","BestRefSeq%2CGnomon","gene",17770383,17783475,".","+",".","gene-UBAP1L","Name=UBAP1L","protein_coding","Dbxref=CGNC:55117,GeneID:769261",1287,0.155559,0.155382,0,0.103647,-3.2702497357749
"NC_052541.1","Gnomon","gene",17784715,17789579,".","-",".","gene-KBTBD13","Name=KBTBD13","protein_coding","Dbxref=CGNC:53109,GeneID:427511",1383,0,0.28665,0,0.09555,-3.38760031657199
"NC_052541.1","Gnomon","gene",17787656,17792523,".","+",".","gene-RASL12","Name=RASL12","protein_coding","Dbxref=CGNC:5551,GeneID:415530",798,1.08868,5.43765,2.79294,3.10642333333333,1.63525444894088
"NC_052541.1","Gnomon","gene",17792471,17811278,".","-",".","gene-SLC51B","Name=SLC51B","protein_coding","Dbxref=CGNC:50008,GeneID:415531",363,8.16677,1.63231,4.23389,4.67765666666667,2.22578597381625
"NC_052541.1","Gnomon","gene",17811455,17816750,".","+",".","gene-MTFMT","Name=MTFMT","protein_coding","Dbxref=CGNC:5555,GeneID:415532",1266,3.16951,5.06544,4.70592,4.31362333333333,2.10890020550696
"NC_052541.1","Gnomon","gene",17821099,17831546,".","-",".","gene-CILP","Name=CILP","protein_coding","Dbxref=CGNC:5560,GeneID:415533",3231,0.345268,0.172424,0.058811,0.192167666666667,-2.37956248023128
"NC_052541.1","BestRefSeq","gene",17838649,17845106,".","+",".","gene-LOC395368","Name=LOC395368","protein_coding","Dbxref=CGNC:49286,GeneID:395368",1128,0.542215,0,0.185148,0.242454333333333,-2.0442150559494
"NC_052541.1","Gnomon","gene",17845533,17850012,".","-",".","gene-PARP16","Name=PARP16","protein_coding","Dbxref=CGNC:5565,GeneID:415534",987,8.86322,13.491,9.73354,10.69592,3.41898867485209
"NC_052541.1","Gnomon","gene",17868842,17952353,".","-",".","gene-IGDCC3","Name=IGDCC3","protein_coding","Dbxref=CGNC:5569,GeneID:415535",1956,0.098073,0.097957,0.082955,0.092995,-3.4267030398887
"NC_052541.1","Gnomon","gene",17959624,18036398,".","-",".","gene-IGDCC4","Name=IGDCC4","protein_coding","Dbxref=CGNC:50009,GeneID:415537",3671.87,31.5695,22.1159,18.6728,24.1194,4.59212211374264
"NC_052541.1","Gnomon","gene",18048026,18073223,".","-",".","gene-DPP8","Name=DPP8","protein_coding","Dbxref=CGNC:5612,GeneID:427512",2616.11,5.46193,5.87954,6.54449,5.96198666666667,2.57579314890248
"NC_052541.1","BestRefSeq","gene",18073270,18082923,".","+",".","gene-HACD3","Name=HACD3","protein_coding","Dbxref=CGNC:5642,GeneID:415539",1089,18.4447,23.6881,23.9108,22.0145333333333,4.46038435706716
"NC_052541.1","BestRefSeq%2CGnomon","gene",18083089,18093318,".","-",".","gene-VWA9","Name=VWA9","protein_coding","Dbxref=CGNC:5651,GeneID:415540",1555.44,5.16348,5.65439,3.61226,4.81004333333333,2.26604989118939
"NC_052541.1","Gnomon","gene",18112637,18160490,".","-",".","gene-DENND4A","Name=DENND4A","protein_coding","Dbxref=CGNC:5658,GeneID:415541",5625,4.98998,3.98059,3.87271,4.28109333333333,2.09797928848259
"NC_052541.1","BestRefSeq","gene",18177451,18193600,".","+",".","gene-RAB11A","Name=RAB11A","protein_coding","Dbxref=CGNC:50011,GeneID:415544",651,38.6473,35.45,44.0515,39.3829333333333,5.29949866544243
"NC_052541.1","Gnomon","gene",18193486,18469998,".","-",".","gene-MEGF11","Name=MEGF11","protein_coding","Dbxref=CGNC:5761,GeneID:415545",2948,0,0.220989,0.075398,0.0987956666666667,-3.33940842545073
"NC_052541.1","Gnomon","gene",18470085,18485533,".","+",".","gene-DIS3L","Name=DIS3L","protein_coding","Dbxref=CGNC:66112,GeneID:100857630",3165,1.94048,4.59327,4.06177,3.53184,1.82041998725732
"NC_052541.1","BestRefSeq%2CGnomon","gene",18486112,18493527,".","-",".","gene-TIPIN","Name=TIPIN","protein_coding","Dbxref=CGNC:5773,GeneID:415548",852,2.76499,4.01749,3.86759,3.55002333333333,1.82782850708877
"NC_052541.1","BestRefSeq%2CGnomon","gene",18496305,18527713,".","+",".","gene-MAP2K1","Name=MAP2K1","protein_coding","Dbxref=CGNC:50013,GeneID:415549",1188,4.9397,5.71337,6.03606,5.56304333333333,2.47587434351021
"NC_052541.1","BestRefSeq","gene",18528012,18530837,".","-",".","gene-SNAPC5","Name=SNAPC5","protein_coding","Dbxref=CGNC:5814,GeneID:415550",282,13.0054,13.0037,17.6908,14.5666333333333,3.86459557252665
"NC_052541.1","BestRefSeq","gene",18531517,18536836,".","-",".","gene-RPL4","Name=RPL4","protein_coding","Dbxref=CGNC:5828,GeneID:415551",1266,392.543,406.343,425.48,408.122,8.67285667159207
"NC_052541.1","Gnomon","gene",18537257,18546549,".","+",".","gene-ZWILCH","Name=ZWILCH","protein_coding","Dbxref=CGNC:5850,GeneID:415552",1791,5.3954,5.06571,5.62981,5.36364,2.42321240882255
"NC_052541.1","BestRefSeq","gene",18702063,18729466,".","+",".","gene-SMAD6","Name=SMAD6","protein_coding","Dbxref=CGNC:66183,GeneID:374096",1296,18.0581,24.3583,17.6992,20.0385333333333,4.32470501309311
"NC_052541.1","BestRefSeq%2CGnomon","gene",18814590,18878841,".","+",".","gene-SMAD3","Name=SMAD3","protein_coding","Dbxref=CGNC:5954,GeneID:395132",1281,23.6136,26.867,19.8552,23.4452666666667,4.55122478326534
"NC_052541.1","BestRefSeq%2CGnomon","gene",18878859,18898732,".","-",".","gene-AAGAB","Name=AAGAB","protein_coding","Dbxref=CGNC:50014,GeneID:415553",945,9.55104,7.32187,8.42542,8.43277666666667,3.07600774666531
"NC_052541.1","Gnomon","gene",18894450,18957515,".","+",".","gene-IQCH","Name=IQCH","protein_coding","Dbxref=CGNC:5982,GeneID:415554",2640,0.142358,0.457485,0.412885,0.337576,-1.56671575574681
"NC_052541.1","BestRefSeq","gene",18961711,18964163,".","+",".","gene-C15orf61","Name=C15orf61","protein_coding","Dbxref=CGNC:67260,GeneID:101747767",459,10.1979,7.92509,7.01568,8.37955666666667,3.06687391794366
"NC_052541.1","BestRefSeq%2CGnomon","gene",18972768,19084709,".","+",".","gene-MAP2K5","Name=MAP2K5","protein_coding","Dbxref=CGNC:50016,GeneID:415557",1320,5.59396,7.21539,8.4517,7.08701666666667,2.82517844185303
"NC_052541.1","BestRefSeq%2CGnomon","gene",19095176,19162099,".","+",".","gene-PIAS1","Name=PIAS1","protein_coding","Dbxref=CGNC:6031,GeneID:427514",1859.6,7.35484,7.83655,7.90376,7.69838333333333,2.94455551050052
"NC_052541.1","BestRefSeq%2CGnomon","gene",19163100,19165762,".","-",".","gene-CALML4","Name=CALML4","protein_coding","Dbxref=CGNC:6040,GeneID:427515",462,94.8393,87.4706,99.0579,93.7892666666667,6.55135092367499
"NC_052541.1","BestRefSeq","gene",19166531,19172909,".","-",".","gene-CLN6","Name=CLN6","protein_coding","Dbxref=CGNC:6042,GeneID:415558",954,26.5769,20.4046,24.3182,23.7665666666667,4.57086160057699
"NC_052541.1","BestRefSeq","gene",19172223,19181984,".","+",".","gene-FEM1B","Name=FEM1B","protein_coding","Dbxref=CGNC:16208,GeneID:415559",1884,23.5932,23.5653,23.506,23.5548333333333,4.5579512188684
"NC_052541.1","Gnomon","gene",19182978,19234044,".","-",".","gene-ITGA11","Name=ITGA11","protein_coding","Dbxref=CGNC:6060,GeneID:415560",3576,0.310543,0.735946,0.591638,0.546042333333333,-0.872915290770549
"NC_052541.1","Gnomon","gene",19233050,19260653,".","+",".","gene-CORO2B","Name=CORO2B","protein_coding","Dbxref=CGNC:6086,GeneID:415561",1428,0.830728,0.798028,1.22656,0.951772,-0.0713120821365221
"NC_052541.1","Gnomon","gene",19264398,19284020,".","-",".","gene-ANP32A","Name=ANP32A","protein_coding","Dbxref=CGNC:50017,GeneID:415562",844.244,113.098,118.404,127.428,119.643333333333,6.90259620023328
"NC_052541.1","BestRefSeq","gene",19304619,19310336,".","+",".","gene-NOX5","Name=NOX5","protein_coding","Dbxref=CGNC:6104,GeneID:415565",2283,0,0,0.084938,0.0283126666666667,-5.14240855195481
"NC_052541.1","Gnomon","gene",19315152,19351263,".","+",".","gene-GLCE","Name=GLCE","protein_coding","Dbxref=CGNC:6108,GeneID:415566",1485.39,11.9272,11.4649,10.4262,11.2727666666667,3.49476973341699
"NC_052541.1","Gnomon","gene",19355133,19362247,".","+",".","gene-PAQR5","Name=PAQR5","protein_coding","Dbxref=CGNC:6115,GeneID:427516",984,1.05892,1.48086,0.868312,1.13603066666667,0.184001780309813
"NC_052541.1","BestRefSeq%2CGnomon","gene",19362532,19380231,".","+",".","gene-KIF23","Name=KIF23","protein_coding","Dbxref=CGNC:6131,GeneID:415567",2843.83,2.69788,1.72828,1.93205,2.11940333333333,1.08365816610946
"NC_052541.1","Gnomon","gene",19502967,19523454,".","-",".","gene-TLE3","Name=TLE3","protein_coding","Dbxref=CGNC:6155,GeneID:415568",2314.15,3.93,3.565,3.51395,3.66965,1.87564246978688
"NC_052541.1","Gnomon","gene",19635329,19663926,".","-",".","gene-UACA","Name=UACA","protein_coding","Dbxref=CGNC:6171,GeneID:415569",4209,2.84012,2.96757,3.52691,3.11153333333333,1.63762570165743
"NC_052541.1","BestRefSeq%2CGnomon","gene",19676872,19699240,".","-",".","gene-MORF4L2","Name=MORF4L2","protein_coding","Dbxref=CGNC:54344,GeneID:554283",977.439,35.8603,32.9167,38.3045,35.6938333333333,5.15760294259021
"NC_052541.1","Gnomon","gene",19701703,19746945,".","+",".","gene-ADAMTS7","Name=ADAMTS7","protein_coding","Dbxref=CGNC:6190,GeneID:415570",5448,6.9647,8.05973,9.88545,8.30329333333333,3.05368366577218
"NC_052541.1","BestRefSeq","gene",19754463,19758981,".","-",".","gene-FAM96A","Name=FAM96A","protein_coding","Dbxref=CGNC:66243,GeneID:415571",372,21.9584,22.7275,33.3179,26.0012666666667,4.70051000157209
"NC_052541.1","Gnomon","gene",19759363,19785913,".","+",".","gene-SPG11","Name=SPG11","protein_coding","Dbxref=CGNC:50019,GeneID:415572",7278,4.45582,5.27074,5.263,4.99652,2.3209236295444
"NC_052541.1","BestRefSeq%2CGnomon","gene",19786463,19795172,".","-",".","gene-EIF3J","Name=EIF3J","protein_coding","Dbxref=CGNC:6209,GeneID:415573",758.059,8.69761,7.54423,6.54129,7.59437666666667,2.92493155566699
"NC_052541.1","BestRefSeq%2CGnomon","gene",19796496,19835681,".","-",".","gene-CTDSPL2","Name=CTDSPL2","protein_coding","Dbxref=CGNC:6215,GeneID:415574",1407,4.08203,4.07733,5.18705,4.44880333333333,2.15341732321678
"NC_052541.1","BestRefSeq%2CGnomon","gene",19844568,19865322,".","-",".","gene-CASC4","Name=CASC4","protein_coding","Dbxref=CGNC:6222,GeneID:415575",1248.93,31.7027,34.8499,37.3721,34.6415666666667,5.1144322723862
"NC_052541.1","Gnomon","gene",19886214,19926834,".","+",".","gene-FRMD5","Name=FRMD5","protein_coding","Dbxref=CGNC:6225,GeneID:415576",1464,0.269348,0,0.132112,0.13382,-2.90163434554074
"NC_052541.1","Gnomon","gene",19927471,19933858,".","-",".","gene-WDR76","Name=WDR76","protein_coding","Dbxref=CGNC:66499,GeneID:426208",1740,3.8976,4.44917,3.75959,4.03545333333333,2.01273075157365
"NC_052541.1","BestRefSeq","gene",19935048,19951142,".","-",".","gene-BLM","Name=BLM","protein_coding","Dbxref=CGNC:6254,GeneID:415577",4143,0.843897,0.887226,0.862261,0.864461333333333,-0.210126660176336
"NC_052541.1","BestRefSeq","gene",19951337,19957196,".","-",".","gene-CTSH","Name=CTSH","protein_coding","Dbxref=CGNC:66640,GeneID:770109",990,41.2147,57.133,52.8047,50.3841333333333,5.65489757533384
"NC_052541.1","Gnomon","gene",19957393,19976419,".","-",".","gene-RASGRF1","Name=RASGRF1","protein_coding","Dbxref=CGNC:6258,GeneID:415578",3732,0.148517,0.342394,0.101176,0.197362333333333,-2.3410814176484
"NC_052541.1","Gnomon","gene",20005792,20010621,".","+",".","gene-ANKRD34C","Name=ANKRD34C","protein_coding","Dbxref=CGNC:6263,GeneID:415579",1458,0,0,0.553884,0.184628,-2.43730673151431
"NC_052541.1","BestRefSeq","gene",20010629,20012616,".","+",".","gene-TMED3","Name=TMED3","protein_coding","Dbxref=CGNC:6267,GeneID:415580",651,18.2696,22.4634,18.776,19.8363333333333,4.3100734688635
"NC_052541.1","BestRefSeq","gene",20023232,20028644,".","-",".","gene-ANPEP","Name=ANPEP","protein_coding","Dbxref=CGNC:6271,GeneID:395667",2904,185.504,189.998,136.321,170.607666666667,7.4145386688662
